Transaction_date,Product,Price,Payment_Type,Name,City,Account_Created,Last_Login,Latitude,Longitude,Description
1/17/09 3:22,Product1,1200,Visa,Rachel,Fresno                      ,571,2/2/09 20:35,36.74778,-119.77139,Cinema
1/18/09 11:17,Product1,1200,Amex,Rachel,Atascadero                  ,572,2/2/09 22:49,35.48944,-120.66972,Sports
1/27/09 9:01,Product1,1200,Visa,Jan,Barcelona,573,2/3/09 0:59,41.3833333,2.1833333,car insurace
1/8/09 8:11,Product1,1200,Diners,Karin,High Wycombe,574,2/3/09 1:54,51.6333333,-0.7666667,home insurance
1/26/09 23:28,Product2,3600,Amex,ron ,Tsaritsyno,575,2/3/09 2:10,55.6283333,37.6608333,Cinema
1/10/09 21:35,Product1,1200,Mastercard,Sharon,Ajax,576,2/3/09 3:42,43.85,-79.0166667,Shopping Mall
1/11/09 6:01,Product1,1200,Mastercard,Anna,New York                    ,577,2/3/09 4:25,40.71417,-74.00639,Restaurant
1/19/09 14:53,Product1,1200,Mastercard,Laura,Fairfield                   ,578,2/3/09 5:40,41.00861,-91.9625,Cinema
1/22/09 7:14,Product1,1200,Visa,Yana,North Bay,579,2/3/09 6:36,46.3,-79.45,Sports
1/15/09 8:12,Product1,1200,Visa,Katherine,Marietta                    ,580,2/3/09 7:44,33.9525,-84.55,car insurace
1/7/09 6:33,Product1,1200,Diners,Therese,Clontarf,581,2/3/09 7:51,53.3591667,-6.2161111,home insurance
1/12/09 8:05,Product1,1200,Amex,Francoise ,Danville                    ,582,2/3/09 8:01,40.96333,-76.61306,Cinema
1/28/09 13:03,Product2,3600,Amex,Elizabeth,Okotoks,583,2/3/09 9:13,50.7166667,-113.9666667,Shopping Mall
1/25/09 8:54,Product1,1200,Amex,Corinne,Anthem                      ,584,2/3/09 9:50,33.86722,-112.14611,Restaurant
1/5/09 10:08,Product1,1200,Visa,Ec,Clonmel,585,2/3/09 10:21,52.355,-7.7038889,Cinema
1/5/09 19:29,Product1,1200,Visa,Carmen,Arlington                   ,586,2/3/09 10:23,38.89028,-77.08444,Sports
1/7/09 19:06,Product2,3600,Amex,Brittany,Orlando                     ,587,2/3/09 11:32,28.53806,-81.37944,car insurace
1/23/09 11:33,Product1,1200,Mastercard,Sandrine,Walnut Creek                ,588,2/3/09 11:49,37.90639,-122.06389,home insurance
1/3/09 21:11,Product1,1200,Mastercard,asuncion ,Centennial                  ,589,2/3/09 11:50,39.57917,-104.87639,Cinema
1/11/09 17:28,Product1,1200,Visa,Sophie,Newtown                     ,590,2/3/09 12:21,41.41389,-73.30389,Shopping Mall
1/21/09 20:18,Product1,1200,Amex,Henrietta,Vancouver,591,2/3/09 12:22,49.25,-123.1333333,Restaurant
1/24/09 10:23,Product1,1200,Visa,DD,York,592,2/3/09 12:57,53.9666667,-1.0833333,Cinema
1/7/09 14:55,Product1,1200,Visa,Jennifer,Drogheda,593,2/3/09 13:36,53.7188889,-6.3477778,Sports
1/29/09 10:38,Product1,1200,Visa,samuel,Saddle Brook                ,594,2/3/09 14:39,40.89889,-74.09306,car insurace
1/8/09 14:04,Product1,1200,Amex,Angelina  Patrick,San Diego                   ,595,2/3/09 14:57,32.71528,-117.15639,home insurance
1/31/09 21:50,Product1,1200,Visa,Sven,Issaquah                    ,596,2/3/09 16:30,47.53028,-122.03139,Cinema
1/1/09 16:00,Product1,1200,Visa,Toni,Bolton,597,2/3/09 16:45,53.5833333,-2.4333333,Shopping Mall
1/30/09 13:13,Product1,1200,Visa,Patrick,Lexington                   ,598,2/3/09 17:14,42.44722,-71.225,Restaurant
1/27/09 16:50,Product1,1200,Visa,jason,Altadena                    ,599,2/3/09 18:09,34.18972,-118.13028,Cinema
1/30/09 7:42,Product1,250,Visa,Tabatha,Altadena                    ,600,2/3/09 18:09,34.18972,-118.13028,Sports
1/17/09 15:48,Product2,3600,Visa,Aline,Davis                       ,601,2/3/09 19:14,38.545,-121.73944,car insurace
1/12/09 11:40,Product2,3600,Visa,Debra,Toronto,602,2/3/09 19:42,43.6666667,-79.4166667,home insurance
1/30/09 20:27,Product1,1200,Mastercard,Natasha,Pasadena                    ,603,2/3/09 23:39,34.14778,-118.14361,Cinema
1/27/09 18:35,Product1,1200,Mastercard,Melinda,Buffalo Grove               ,604,2/3/09 23:42,41.98111,-89.595,Shopping Mall
1/16/09 12:47,Product1,1200,Visa,Luc1nda,London,605,2/4/09 2:13,51.52721,0.14559,Restaurant
1/2/09 2:50,Product1,1200,Visa,Kim,Newcastle,606,2/4/09 2:19,53.0683333,-6.0658333,Cinema
1/21/09 5:39,Product1,1200,Amex,Britlyn ,Norwalk                     ,607,2/4/09 4:31,41.1175,-73.40833,Sports
1/28/09 1:28,Product1,1200,Diners,Adam,Besancon,608,2/4/09 5:39,47.25,6.0333333,car insurace
1/8/09 13:33,Product1,1200,Visa,Mimi,Monte-Carlo,609,2/4/09 6:16,43.7333333,7.4166667,home insurance
1/22/09 12:09,Product1,1200,Visa,Liann,Monaco,610,2/4/09 6:28,43.7333333,7.4166667,Cinema
1/20/09 8:23,Product1,1200,Mastercard,Sarah,Floyds Knobs                ,611,2/4/09 8:16,38.32444,-85.87361,Shopping Mall
1/2/09 7:47,Product1,1200,Diners,Naseer,London,612,2/4/09 8:50,51.5,-0.1166667,Restaurant
1/11/09 4:55,Product1,1200,Amex,Caroline,Marietta                    ,613,2/4/09 9:22,33.9525,-84.55,Cinema
1/23/09 7:47,Product1,1800,Amex,Karena,Marietta                    ,614,2/4/09 9:22,33.9525,-84.55,Sports
1/21/09 23:19,Product1,1200,Amex,janet,Hon                         ,615,2/4/09 11:11,21.30694,-157.85833,car insurace
1/11/09 4:29,Product3,7500,Visa,Hans,Knoxville                   ,616,2/4/09 12:17,35.96056,-83.92083,home insurance
1/11/09 4:39,Product1,1200,Visa,Sandra  Thierry  Zoe,Knoxville                   ,617,2/4/09 12:17,35.96056,-83.92083,Cinema
1/10/09 8:13,Product1,1200,Mastercard,Eleanor,Edinburgh,618,2/4/09 13:08,55.95,-3.2,Shopping Mall
1/22/09 12:55,Product1,1200,Visa,Anna,Paris,619,2/4/09 13:12,48.8666667,2.3333333,Restaurant
1/17/09 15:00,Product1,1200,Visa,Cara ,Humble                      ,620,2/4/09 13:29,29.99861,-95.26194,Cinema
1/4/09 14:06,Product1,1200,Visa,carolien,Mashpee                     ,621,2/4/09 13:45,41.64833,-70.48167,Sports
1/30/09 17:09,Product1,1200,Mastercard,Ana,Hong Kong,622,2/4/09 16:26,22.2833333,114.15,car insurace
1/20/09 5:01,Product1,1200,Visa,Patrick,Birmingham                  ,623,2/4/09 16:45,42.54667,-83.21139,home insurance
1/26/09 14:37,Product1,1200,Visa,Heidi,St Augustine                ,624,2/4/09 16:55,29.89444,-81.31472,Cinema
1/29/09 13:27,Product1,1200,Visa,Tom,Salt Lake City              ,625,2/4/09 20:07,40.76083,-111.89028,Shopping Mall
1/12/09 10:33,Product1,1200,Amex,Justine,Seattle                     ,626,2/4/09 20:57,47.60639,-122.33083,Restaurant
1/5/09 8:28,Product1,1200,Visa,isabel,Ruti,627,2/4/09 22:59,47.25,8.85,Cinema
1/25/09 16:11,Product3,7500,Visa,scott,Rogers                      ,628,2/5/09 0:20,36.33194,-94.11833,Sports
1/25/09 20:44,Product1,1200,Visa,Fatima,Rogers                      ,629,2/5/09 0:20,36.33194,-94.11833,car insurace
1/26/09 11:36,Product1,1200,Visa,Judy,Dun Laoghaire,630,2/5/09 2:38,53.2925,-6.1286111,home insurance
1/27/09 2:32,Product1,1200,Visa,Glenn,Perth,631,2/5/09 3:15,56.4,-3.4333333,Cinema
1/18/09 13:36,Product1,1200,Amex,Family in,London,632,2/5/09 3:17,51.51334,-0.08895,Shopping Mall
1/7/09 5:53,Product1,1200,Visa,Lauren,Gries,633,2/5/09 3:41,49.4166667,7.4,Restaurant
1/25/09 1:53,Product3,7500,Visa,Michael,Pietermaritzburg,634,2/5/09 4:37,-29.6166667,30.3833333,Cinema
1/18/09 11:42,Product1,1200,Visa,Jodi,Sutton Valence,635,2/5/09 6:21,51.2,0.5833333,Sports
1/13/09 1:46,Product1,1200,Mastercard,simone,Lyngby,636,2/5/09 8:52,55.7666667,12.5166667,car insurace
1/2/09 15:57,Product1,1200,Diners,Sonja,Alpine                      ,637,2/5/09 10:18,40.95583,-73.93167,home insurance
1/25/09 8:50,Product1,1200,Mastercard,Shane,Zurich,638,2/5/09 11:07,47.3666667,8.55,Cinema
1/14/09 8:16,Product2,3600,Amex,Ruth,Saskatoon,639,2/5/09 11:24,52.1333333,-106.6666667,Shopping Mall
1/27/09 11:21,Product1,1200,Mastercard,Cleo,Pacific Palisades           ,640,2/5/09 12:38,34.04806,-118.52556,Restaurant
1/8/09 10:13,Product1,1200,Diners,Benoit,Fort Saint James,641,2/5/09 14:03,54.4333333,-124.25,Cinema
1/5/09 7:47,Product1,1200,Amex,Claire,Versoix,642,2/5/09 15:15,46.2833333,6.1666667,Sports
1/22/09 9:00,Product1,1200,Visa,Claire,Trumansburg                 ,643,2/5/09 16:33,42.54222,-76.66639,car insurace
1/25/09 12:59,Product1,1200,Visa,Lindsey,Kennett Square              ,644,2/5/09 18:40,39.84667,-75.71194,home insurance
1/10/09 19:28,Product2,3600,Visa,Nicola,San Jose                    ,645,2/5/09 21:10,37.33944,-121.89389,Cinema
1/8/09 19:29,Product2,3600,Mastercard,PATRICK,Ban Khlong Sip,646,2/5/09 21:22,13.9166667,100.8166667,Shopping Mall
1/8/09 12:04,Product1,1200,Visa,jennifer,Morro Bay                   ,647,2/5/09 22:11,35.36583,-120.84889,Restaurant
1/4/09 16:59,Product1,1200,Visa,Amy,Parramatta,648,2/5/09 22:44,-33.8166667,151,Cinema
1/30/09 11:56,Product1,1200,Mastercard,Whitney,Dumbleton,649,2/6/09 0:04,52.0166667,-1.9666667,Sports
1/6/09 5:10,Product1,1200,Visa,Astrid,Altlengbach,650,2/6/09 0:37,48.15,15.9166667,car insurace
1/14/09 3:39,Product1,1200,Visa,jo,Ballincollig,651,2/6/09 2:36,51.8833333,-8.5833333,home insurance
1/14/09 3:47,Product1,1200,Visa,Michelle,Ballincollig,652,2/6/09 2:36,51.8833333,-8.5833333,Cinema
1/19/09 3:19,Product1,1200,Mastercard,TG,Zagore,653,2/6/09 4:19,42.35,25.6666667,Shopping Mall
1/7/09 1:42,Product1,1200,Mastercard,Emily,Vecmilgravis,654,2/6/09 4:20,57.0333333,24.1,Restaurant
1/7/09 13:01,Product2,3600,Visa,Niki,Trelex,655,2/6/09 5:02,46.4166667,6.2,Cinema
1/27/09 2:35,Product1,1200,Visa,Sarah,Ornex,656,2/6/09 5:09,46.2833333,6.1,Sports
1/3/09 14:14,Product1,1200,Visa,sherry,Las Vegas                   ,657,2/6/09 5:29,36.175,-115.13639,car insurace
1/22/09 12:37,Product2,3600,Amex,Laura,San Anselmo                 ,658,2/6/09 6:38,37.97472,-122.56056,home insurance
1/29/09 6:49,Product1,1200,Mastercard,Carmela,Hannover,659,2/6/09 6:52,52.3666667,9.7166667,Cinema
1/6/09 9:45,Product1,1200,Diners,Matt,N Woodmere                  ,660,2/6/09 7:33,40.66417,-73.70889,Shopping Mall
1/12/09 11:16,Product1,1200,Visa,Karen,Madrid,661,2/6/09 10:42,40.4,-3.6833333,Restaurant
1/13/09 13:49,Product1,1200,Visa,Joanne,Castlebar,662,2/6/09 12:35,53.85,-9.3,Cinema
1/12/09 7:23,Product1,1200,Visa,Stephanie,Fairfax                     ,663,2/6/09 16:13,37.98722,-122.58778,Sports
1/30/09 4:48,Product1,1200,Visa,Hurst,Chandler                    ,664,2/6/09 17:21,33.30611,-111.84056,car insurace
1/22/09 16:29,Product1,1200,Visa,Liza,Dammeron Valley             ,665,2/6/09 18:14,37.1306,-113.6492,home insurance
1/27/09 6:26,Product1,1200,Mastercard,Michele,Buffalo                     ,666,2/6/09 18:24,42.88639,-78.87861,Cinema
1/15/09 10:16,Product3,7500,Visa,Karin,Olive Branch                ,667,2/6/09 18:48,34.96167,-89.82944,Shopping Mall
1/19/09 18:54,Product1,1200,Amex,cath,Warwick                     ,668,2/6/09 19:27,41.25639,-74.36028,Restaurant
1/2/09 22:44,Product2,3600,Visa,eva,Gisborne,669,2/6/09 20:03,-37.4833333,144.5833333,Cinema
1/1/09 18:32,Product1,1200,Amex,Andrea ,San Mateo                   ,670,2/6/09 21:59,37.56306,-122.32444,Sports
1/14/09 1:28,Product1,1200,Mastercard,Sabine,Milton Keynes,671,2/7/09 0:26,52.0333333,-0.7,car insurace
1/20/09 8:08,Product1,1200,Mastercard,Aideen and Jonathan,Kecskemet,672,2/7/09 1:12,46.9,19.7833333,home insurance
1/29/09 2:48,Product1,1200,Visa,George,Nakskov,673,2/7/09 2:09,54.8333333,11.15,Cinema
1/24/09 18:02,Product1,1200,Visa,Helen,Aloma                       ,674,2/7/09 6:03,28.60056,-81.30667,Shopping Mall
1/7/09 8:26,Product1,1200,Diners,C,Chandler                    ,675,2/7/09 6:05,33.30611,-111.84056,Restaurant
1/24/09 3:36,Product1,1200,Visa,chris,Kjobenhavn,676,2/7/09 6:52,55.6666667,12.5833333,Cinema
1/5/09 15:23,Product1,1200,Visa,maggie,Stockton,677,2/7/09 11:08,52.25,-2.7,Sports
1/25/09 16:17,Product1,1200,Amex,Mareike,Cumming                     ,678,2/7/09 11:28,34.20722,-84.14028,car insurace
1/15/09 10:37,Product1,1200,Visa,lamia,Little Compton              ,679,2/7/09 12:00,41.51,-71.17167,home insurance
1/20/09 15:28,Product1,1200,Visa,Madhu,Centennial                  ,680,2/7/09 15:18,39.57917,-104.87639,Cinema
1/28/09 18:00,Product1,13000,Visa,sandhya,Centennial                  ,681,2/7/09 15:18,39.57917,-104.87639,Shopping Mall
1/29/09 5:06,Product1,1200,Amex,Kimberly,Herndon                     ,682,2/7/09 15:23,38.96944,-77.38639,Restaurant
1/6/09 18:53,Product1,1200,Visa,Tania,Vista                       ,683,2/7/09 15:48,33.2,-117.24167,Cinema
1/21/09 6:55,Product1,1200,Visa,andrea,Oostburg                    ,684,2/7/09 16:48,43.62278,-87.79444,Sports
1/26/09 20:18,Product1,1200,Mastercard,John,Griffith,685,2/7/09 18:04,-34.2833333,146.0333333,car insurace
1/25/09 17:58,Product2,3600,Visa,carol,Ann Arbor                   ,686,2/7/09 18:51,42.27083,-83.72639,home insurance
1/9/09 14:37,Product1,1200,Visa,Nona,South Jordan                ,687,2/7/09 19:11,40.56222,-111.92889,Cinema
1/25/09 2:46,Product2,3600,Visa,Family,Dubai,688,2/8/09 2:06,25.2522222,55.28,Shopping Mall
1/17/09 20:46,Product2,3600,Visa,Michelle,Dubai,689,2/8/09 2:12,25.2522222,55.28,Restaurant
1/24/09 7:18,Product2,3600,Visa,Kathryn,Kirriemuir,690,2/8/09 2:52,56.6666667,-3,Cinema
1/11/09 7:09,Product1,1200,Visa,Oswald,Tramore,691,2/8/09 3:02,52.1588889,-7.1463889,Sports
1/8/09 4:15,Product1,1200,Visa,Elyssa,Gdansk,692,2/8/09 3:50,54.35,18.6666667,car insurace
1/22/09 10:47,Product1,1200,Visa,michelle,Arklow,693,2/8/09 5:07,52.7930556,-6.1413889,home insurance
1/26/09 20:47,Product1,1200,Mastercard,Alicia,Lincoln                     ,694,2/8/09 7:29,40.8,-96.66667,Cinema
1/12/09 12:22,Product1,1200,Mastercard,JP,Tierp,695,2/8/09 11:15,60.3333333,17.5,Shopping Mall
1/26/09 1:44,Product2,3600,Visa,Geraldine,Brussels,696,2/8/09 14:39,50.8333333,4.3333333,Restaurant
1/18/09 12:57,Product1,1200,Mastercard,sandra,Burr Oak                    ,697,2/8/09 15:30,43.45889,-91.86528,Cinema
1/24/09 21:26,Product1,1200,Visa,Olivia,Wheaton                     ,698,2/8/09 16:00,41.86611,-88.10694,Sports
1/26/09 12:26,Product2,3600,Mastercard,Tom,Killeen                     ,699,2/8/09 17:33,31.11694,-97.7275,car insurace
1/5/09 7:37,Product1,1200,Visa,Annette ,Manhattan                   ,700,2/8/09 18:42,40.71417,-74.00639,home insurance
1/14/09 12:33,Product1,1200,Visa,SUSAN,Oxford,701,2/8/09 23:00,51.75,-1.25,Cinema
1/14/09 0:15,Product2,3600,Visa,Michael,Paris,702,2/9/09 1:30,48.8666667,2.3333333,Shopping Mall
1/1/09 12:42,Product1,1200,Visa,ashton,Exeter,703,2/9/09 2:52,50.7,-3.5333333,Restaurant
1/6/09 6:07,Product1,1200,Visa,Scott,Rungsted,704,2/9/09 4:20,55.8841667,12.5419444,Cinema
1/15/09 5:11,Product2,3600,Visa,Pam,London,705,2/9/09 4:42,51.52721,0.14559,Sports
1/17/09 4:03,Product1,1200,Visa,Lisa ,Borja,706,2/9/09 6:09,9.9136111,124.0927778,car insurace
1/19/09 10:13,Product2,3600,Mastercard,Pavel,London,707,2/9/09 6:57,51.51334,-0.08895,home insurance
1/18/09 9:42,Product1,1200,Visa,Richard,Jamestown                   ,708,2/9/09 8:30,41.49694,-71.36778,Cinema
1/9/09 11:14,Product1,1200,Visa,Jasinta Jeanne,Owings Mills                ,709,2/9/09 9:17,39.41944,-76.78056,Shopping Mall
1/10/09 13:42,Product1,1200,Visa,Rachel,Hamilton,710,2/9/09 9:54,43.25,-79.8333333,Restaurant
1/7/09 7:28,Product1,1200,Amex,Cherish ,Anchorage                   ,711,2/9/09 10:50,61.21806,-149.90028,Cinema
1/18/09 6:46,Product1,1200,Visa,Shona ,Mornington,712,2/9/09 11:55,53.7233333,-6.2825,Sports
1/30/09 12:18,Product1,1200,Mastercard,Abikay,Fullerton                   ,713,2/9/09 12:53,33.87028,-117.92444,car insurace
1/6/09 5:42,Product1,1200,Amex,Abikay,Atlanta                     ,714,2/9/09 13:50,33.74889,-84.38806,home insurance
1/2/09 10:58,Product2,3600,Visa,Kendra,Toronto,715,2/9/09 13:56,43.6666667,-79.4166667,Cinema
1/8/09 3:29,Product1,1200,Visa,amanda,Liverpool,716,2/9/09 14:06,53.4166667,-3,Shopping Mall
1/12/09 13:23,Product2,3600,Amex,Leila,Ponte San Nicolo,717,2/9/09 14:09,45.3666667,11.6166667,Restaurant
1/19/09 9:34,Product1,1200,Amex,amanda,Las Vegas                   ,718,2/9/09 16:44,36.175,-115.13639,Cinema
1/9/09 7:49,Product1,1200,Visa,Stacy,Rochester Hills             ,719,2/9/09 17:41,42.68056,-83.13389,Sports
1/15/09 5:27,Product2,3600,Visa,Derrick,North Bay,720,2/9/09 18:22,46.3,-79.45,car insurace
1/8/09 23:40,Product1,1200,Visa,Jacob,Lindfield,721,2/9/09 18:31,-33.7833333,151.1666667,home insurance
1/27/09 11:02,Product1,1200,Mastercard,DOREEN,Madrid,722,2/9/09 18:42,40.4,-3.6833333,Cinema
1/14/09 13:23,Product1,1200,Diners,eugenia,Wisconsin Rapids            ,723,2/9/09 18:44,44.38361,-89.81722,Shopping Mall
1/7/09 20:01,Product1,1200,Visa,Karen,Austin                      ,724,2/9/09 19:56,30.26694,-97.74278,Restaurant
1/20/09 12:32,Product1,1200,Visa,Bea,Chicago                     ,725,2/9/09 20:42,41.85,-87.65,Cinema
1/6/09 14:35,Product1,1200,Diners,Hilde Karin,Las Vegas                   ,726,2/9/09 22:59,36.175,-115.13639,Sports
1/4/09 6:51,Product1,1200,Visa,Rima,Mullingar,727,2/10/09 0:59,53.5333333,-7.35,car insurace
1/24/09 18:30,Product1,1200,Visa,Ruangrote,Melbourne,728,2/10/09 2:12,-37.8166667,144.9666667,home insurance
1/25/09 5:57,Product1,1200,Amex,pamela,Ayacucho,729,2/10/09 6:38,-37.15,-58.4833333,Cinema
1/5/09 10:02,Product2,3600,Visa,Emillie,Eagan                       ,730,2/10/09 7:29,44.80417,-93.16667,Shopping Mall
1/13/09 9:14,Product1,1200,Visa,sangeeta,Vossevangen,731,2/10/09 9:04,60.6333333,6.4333333,Restaurant
1/22/09 7:35,Product1,1200,Visa,Anja,Ferney-Voltaire,732,2/10/09 9:18,46.25,6.1166667,Cinema
1/2/09 11:06,Product1,1200,Mastercard,Andrew,Sevilla,733,2/10/09 10:04,37.3772222,-5.9869444,Sports
1/11/09 9:50,Product1,1200,Visa,Bato,Munchengosserstadt,734,2/10/09 10:28,51.05,11.65,car insurace
1/21/09 20:44,Product1,1200,Mastercard,Ailsa ,Lindenhurst                 ,735,2/10/09 10:51,40.68667,-73.37389,home insurance
1/5/09 9:09,Product1,1200,Visa,Sophie,Bloomfield                  ,736,2/10/09 10:58,42.53778,-83.23306,Cinema
1/5/09 12:41,Product1,1200,Visa,Katrin,Calgary,737,2/10/09 11:45,51.0833333,-114.0833333,Shopping Mall
1/28/09 12:54,Product2,3600,Mastercard,Kelly ,Vancouver,738,2/10/09 12:09,49.25,-123.1333333,Restaurant
1/21/09 4:46,Product1,1200,Visa,Tomasz,Klampenborg,739,2/10/09 12:22,55.7666667,12.6,Cinema
1/7/09 13:28,Product1,1200,Visa,Elizabeth,Calne,740,2/10/09 12:39,51.4333333,-2,Sports
1/27/09 11:18,Product2,3600,Amex,Michael,Los Angeles                 ,741,2/10/09 13:09,34.05222,-118.24278,car insurace
1/7/09 12:39,Product2,3600,Visa,Natasha,Milano,742,2/10/09 13:19,45.4666667,9.2,home insurance
1/24/09 13:54,Product2,3600,Mastercard,Meredith,Kloten,743,2/10/09 13:47,47.45,8.5833333,Cinema
1/30/09 6:48,Product1,1200,Mastercard,Nicole,Fayetteville                ,744,2/10/09 14:41,35.0525,-78.87861,Shopping Mall
1/22/09 18:07,Product1,1200,Visa,Ryan,Simpsonville                ,745,2/10/09 15:30,34.73694,-82.25444,Restaurant
1/29/09 15:03,Product1,1200,Visa,Mary ,Auckland,746,2/10/09 16:31,-36.8666667,174.7666667,Cinema
1/2/09 14:14,Product1,1200,Diners,Aaron,Reading,747,2/10/09 16:38,51.4333333,-1,Sports
1/19/09 11:05,Product1,1200,Visa,Bertrand,North Caldwell              ,748,2/10/09 18:16,40.83972,-74.27694,car insurace
1/28/09 16:17,Product1,1200,Mastercard,Zoe,Coventry,749,2/10/09 19:55,52.4166667,-1.55,home insurance
1/8/09 12:46,Product1,1200,Mastercard,Trine Marie,Orillia,750,2/10/09 22:11,44.6,-79.4166667,Cinema
1/29/09 16:07,Product1,1200,Diners,Kim,Paris,751,2/10/09 22:24,48.8666667,2.3333333,Shopping Mall
1/29/09 13:41,Product1,1200,Visa,John ,San Jose                    ,752,2/10/09 23:58,37.33944,-121.89389,Restaurant
1/8/09 6:29,Product1,1200,Visa,Rich,Ingelheim-Mitte,753,2/10/09 23:59,49.9833333,8.0666667,Cinema
1/4/09 12:53,Product1,1200,Diners,Kayla,Leamington Spa,754,2/11/09 0:04,52.3,-1.5333333,Sports
1/14/09 12:55,Product1,1200,Visa,Richard and Comfort,Regensdorf,755,2/11/09 1:58,47.4333333,8.4666667,car insurace
1/14/09 6:35,Product1,1200,Visa,Eric,Melbourne,756,2/11/09 2:05,-37.8166667,144.9666667,home insurance
1/27/09 13:08,Product1,1200,Mastercard,Melissa,Geneve,757,2/11/09 2:19,46.2,6.1666667,Cinema
1/31/09 23:09,Product1,1200,Diners,Dawn,Vaucluse,758,2/11/09 3:09,-33.8666667,151.2833333,Shopping Mall
1/21/09 14:34,Product1,1200,Mastercard,Tamara,Klosterneuburg,759,2/11/09 3:19,48.3,16.3166667,Restaurant
1/16/09 8:28,Product1,1200,Visa,Ashley,Rancho Cordova              ,760,2/11/09 8:34,38.58917,-121.30167,Cinema
1/11/09 9:55,Product1,1200,Visa,familly ,Creemore,761,2/11/09 8:45,44.3166667,-80.1,Sports
1/8/09 2:46,Product1,1200,Mastercard,Ken,Sidcup,762,2/11/09 11:00,51.4166667,0.1166667,life insurance
1/26/09 7:11,Product1,1200,Visa,Tori,Minneapolis                 ,763,2/11/09 11:35,44.98,-93.26361,rent
1/31/09 5:39,Product2,3600,Mastercard,Hanne,Phoenix                     ,764,2/11/09 11:45,39.51639,-76.61639,leasing
1/9/09 8:35,Product1,1200,Amex,Precious,Edmonton,765,2/11/09 14:26,53.55,-113.5,leasing
1/24/09 3:25,Product1,1200,Visa,Michelle,Lyndoch,766,2/11/09 15:05,-34.6166667,138.8833333,leasing
1/26/09 8:45,Product1,1200,Visa,Paula,Larchmont                   ,767,2/11/09 17:12,40.92778,-73.75222,life insurance
1/23/09 10:45,Product1,1200,Visa,Stephanie,Saint Charles               ,768,2/11/09 17:57,41.91417,-88.30861,rent
1/28/09 8:50,Product1,1200,Visa,kemp,Brentwood                   ,769,2/11/09 18:41,36.03306,-86.78278,leasing
1/15/09 19:10,Product2,3600,Diners,Therese,Pensacola                   ,770,2/11/09 18:53,30.42111,-87.21694,leasing
1/9/09 20:25,Product1,1200,Diners,Mona,Kelowna,771,2/11/09 20:19,49.9,-119.4833333,leasing
1/15/09 21:53,Product1,1200,Visa,Caroline,Toronto,772,2/11/09 21:01,43.6666667,-79.4166667,life insurance
1/12/09 0:17,Product1,1200,Mastercard,Andrea,Brondby Strand,773,2/11/09 22:23,55.6166667,12.35,rent
1/25/09 10:32,Product1,1200,Mastercard,Pilar,Florence,774,2/12/09 2:22,43.7666667,11.25,leasing
1/12/09 23:35,Product1,1200,Visa,Lisa,Perth,775,2/12/09 3:46,-31.9333333,115.8333333,leasing
1/11/09 6:09,Product1,1200,Amex,A,Saint Petersburg            ,776,2/12/09 4:41,27.77056,-82.67944,leasing
1/3/09 13:35,Product1,1200,Mastercard,Yvette,Aubonne,777,2/12/09 5:17,46.4833333,6.4,life insurance
1/18/09 11:03,Product2,3600,Amex,Katie,Gava,778,2/12/09 7:35,41.3,2.0166667,rent
1/5/09 18:55,Product1,1200,Visa,Nicole,Mc Lean                     ,779,2/12/09 10:25,38.94222,-77.1825,leasing
1/2/09 18:54,Product1,1200,Mastercard,Kelly,Hendersonville              ,780,2/12/09 11:31,36.30472,-86.62,leasing
1/13/09 14:44,Product2,3600,Visa,george,Zurich,781,2/12/09 12:08,47.3666667,8.55,leasing
1/4/09 4:05,Product1,1200,Mastercard,Samantha,Watford,782,2/12/09 12:29,51.6666667,-0.4,life insurance
1/27/09 12:47,Product1,1200,Visa,Caterina,Amsterdam,783,2/12/09 12:59,52.35,4.9166667,rent
1/22/09 6:51,Product1,1200,Visa,Kate,Rochester Hills             ,784,2/12/09 13:01,42.68056,-83.13389,leasing
1/1/09 21:40,Product1,1200,Mastercard,Tina,Anglesea,785,2/12/09 14:58,-38.4166667,144.1666667,leasing
1/27/09 18:06,Product1,1200,Visa,Emily,Killarney,786,2/12/09 19:28,25.05,-77.4166667,leasing
1/10/09 14:59,Product1,1200,Amex,Maricel,Malibu                      ,787,2/12/09 19:39,34.005,-118.80917,life insurance
1/26/09 15:42,Product1,1200,Visa,Patricia,Allen                       ,788,2/12/09 22:41,33.10306,-96.67028,rent
1/12/09 14:37,Product1,1200,Mastercard,steve,Evires,789,2/12/09 23:49,46.0333333,6.2333333,leasing
1/16/09 7:58,Product1,1200,Amex,Darrah,Den Haag,790,2/13/09 3:05,52.0833333,4.3,leasing
1/22/09 14:32,Product1,1200,Visa,Sara,Perth City,791,2/13/09 3:50,-31.9333333,115.8333333,leasing
1/19/09 6:50,Product1,1200,Visa,Erika,Redruth,792,2/13/09 4:27,50.2333333,-5.2333333,life insurance
1/24/09 11:54,Product1,1200,Visa,Audrey,Bruxelles,793,2/13/09 6:39,50.8333333,4.3333333,rent
1/13/09 13:36,Product1,1200,Visa,Louise,London,794,2/13/09 6:41,51.52721,0.14559,leasing
1/13/09 11:56,Product1,1200,Diners,Karen,Montreal,795,2/13/09 8:18,45.5,-73.5833333,leasing
1/19/09 7:49,Product1,1200,Amex,Maki,Miami Beach                 ,796,2/13/09 12:26,25.79028,-80.13028,leasing
